consent_id,client_id,collecting_org_id,dsa_id,consent_type,status,legal_basis,purpose_codes,data_categories,sharing_scope_type,sharing_scope_agency_ids,given_date,effective_date,expiry_date,withdrawal_date,superseded_date,consent_source,obtained_by_user_id,witness_user_id,consent_document_ref,notes
CNS-00860,CLI-0600,ORG-0007,1,explicit,superseded,foippa,"coordinated_access,reporting,referrals","financial,substance_use",all_dsa_agencies,,2024-09-29,2024-09-29,2025-10-03,,2025-08-29,digital_form,USR-002,,DOC-75670,
CNS-00861,CLI-0601,ORG-0007,4,explicit,expired,pipa,"research,reporting","demographics,financial,mental_health",all_dsa_agencies,,2023-05-01,2023-05-01,2024-02-01,,,verbal_logged,USR-002,,DOC-18981,
CNS-00862,CLI-0601,ORG-0002,4,implied,expired,pipa_and_foippa,"case_mgmt,reporting","medical,family",single_agency_only,,2024-06-23,2024-06-23,2024-12-23,,,portal,USR-038,,DOC-77308,RED_FLAG: scope_mismatch_seeded
CNS-00863,CLI-0601,ORG-0007,2,explicit,superseded,pipa_and_foippa,"referrals,case_mgmt","family,medical",all_dsa_agencies,,2023-02-14,2023-02-14,2024-03-03,,2023-07-13,paper,USR-022,,DOC-13332,
CNS-00864,CLI-0602,ORG-0001,1,inherited,active,indigenous_governance,research,"housing_status,substance_use,medical",single_agency_only,,2023-06-23,2023-06-23,2024-07-31,,,paper,USR-038,,DOC-17275,
CNS-00865,CLI-0602,ORG-0009,2,inherited,active,pipa,research,"housing_status,substance_use",all_dsa_agencies,,2023-06-20,2023-06-20,2024-04-29,,,digital_form,USR-016,,DOC-92058,
CNS-00866,CLI-0603,ORG-0001,1,explicit,superseded,foippa,reporting,housing_status,no_sharing,,2023-11-03,2023-11-03,2025-06-05,,2025-10-07,digital_form,USR-004,,DOC-20956,
CNS-00867,CLI-0604,ORG-0008,4,implied,active,pipa,reporting,"demographics,substance_use",limited_agencies,"ORG-0006,ORG-0003,ORG-0004,ORG-0009",2025-02-09,2025-02-09,2026-11-18,,,portal,USR-002,USR-030,DOC-38159,
CNS-00868,CLI-0604,ORG-0004,2,explicit,superseded,pipa_and_foippa,case_mgmt,"demographics,medical",limited_agencies,"ORG-0007,ORG-0003,ORG-0004,ORG-0008",2024-05-01,2024-05-01,2025-12-09,,2024-05-17,verbal_logged,USR-012,USR-009,DOC-82364,
CNS-00869,CLI-0605,ORG-0009,2,inherited,active,foippa_statutory,"coordinated_access,reporting,referrals","medical,family,mental_health,demographics",anonymous_only,,2023-07-16,2023-07-16,2025-04-10,,,digital_form,USR-006,,DOC-28083,
CNS-00870,CLI-0606,ORG-0003,3,explicit,active,pipa_and_foippa,"research,referrals,coordinated_access",family,limited_agencies,"ORG-0005,ORG-0001",2025-12-29,2025-12-29,2026-10-20,,,paper,USR-024,,DOC-36615,
CNS-00871,CLI-0606,ORG-0007,4,explicit,pending,pipa,"referrals,reporting,research","housing_status,mental_health,financial,substance_use",limited_agencies,"ORG-0008,ORG-0004",2024-10-05,2024-10-05,2026-09-19,,,paper,USR-028,,DOC-94259,
CNS-00872,CLI-0607,ORG-0002,4,coordinated_access,active,pipa_and_foippa,"referrals,case_mgmt,research",financial,single_agency_only,,2024-01-27,2024-01-27,2025-12-22,,,paper,USR-034,USR-033,DOC-14030,
CNS-00873,CLI-0608,ORG-0004,3,inherited,active,pipa,"case_mgmt,reporting","housing_status,substance_use,family",single_agency_only,,2025-11-09,2025-11-09,2027-03-21,,,portal,USR-035,,DOC-92895,RED_FLAG: scope_mismatch_seeded
CNS-00874,CLI-0609,ORG-0009,4,explicit,active,pipa,referrals,family,limited_agencies,"ORG-0004,ORG-0002,ORG-0003",2023-08-18,2023-08-18,2024-09-30,,,digital_form,USR-026,USR-025,DOC-55650,
CNS-00875,CLI-0609,ORG-0008,1,declined_anonymous,pending,pipa,"coordinated_access,case_mgmt",financial,all_dsa_agencies,,2023-01-19,2023-01-19,2024-03-07,,,verbal_logged,USR-037,USR-019,DOC-98447,
CNS-00876,CLI-0609,ORG-0002,1,opt_out,active,pipa,case_mgmt,family,all_dsa_agencies,,2026-01-16,2026-01-16,2026-09-20,,,digital_form,USR-028,,DOC-33039,
CNS-00877,CLI-0610,ORG-0006,4,explicit,superseded,pipa_and_foippa,research,"family,demographics,financial,mental_health",limited_agencies,"ORG-0008,ORG-0005,ORG-0006",2025-03-24,2025-03-24,2027-01-30,,2025-07-10,paper,USR-007,USR-033,DOC-51877,
CNS-00878,CLI-0610,ORG-0006,2,implied,active,foippa,"research,referrals,case_mgmt","mental_health,financial",all_dsa_agencies,,2024-11-01,2024-11-01,2026-06-15,,,paper,USR-008,,DOC-18250,
CNS-00879,CLI-0611,ORG-0008,2,explicit,active,foippa_statutory,,"medical,family",all_dsa_agencies,,2023-01-17,2023-01-17,2023-08-17,,,verbal_logged,USR-027,,DOC-16455,RED_FLAG: foippa_statutory_missing_purpose
CNS-00880,CLI-0612,ORG-0007,3,explicit,superseded,pipa,"reporting,referrals,research",mental_health,limited_agencies,"ORG-0006,ORG-0002,ORG-0008",2024-03-19,2024-03-19,2025-08-29,,2024-07-19,verbal_logged,USR-012,,DOC-20774,
CNS-00881,CLI-0612,ORG-0006,4,implied,active,foippa_statutory,,"mental_health,substance_use",limited_agencies,"ORG-0007,ORG-0002,ORG-0009,ORG-0008",2026-01-31,2026-01-31,2027-03-01,,,portal,USR-017,USR-003,DOC-62040,RED_FLAG: foippa_statutory_missing_purpose
CNS-00882,CLI-0612,ORG-0003,2,explicit,superseded,pipa,"research,coordinated_access","financial,substance_use",all_dsa_agencies,,2025-05-08,2025-05-08,2026-09-12,,2026-02-01,verbal_logged,USR-004,,DOC-96249,
CNS-00883,CLI-0613,ORG-0005,1,explicit,active,indigenous_governance,coordinated_access,"demographics,family,mental_health,financial",limited_agencies,"ORG-0007,ORG-0004,ORG-0003,ORG-0006",2023-12-14,2023-12-14,2024-10-13,,2025-09-27,verbal_logged,USR-030,,DOC-58567,
CNS-00884,CLI-0614,ORG-0004,1,explicit,active,indigenous_governance,"coordinated_access,research","demographics,financial",all_dsa_agencies,,2026-03-09,2026-03-09,2026-11-02,,,verbal_logged,USR-006,,DOC-18624,
CNS-00885,CLI-0614,ORG-0001,2,inherited,active,foippa,"case_mgmt,coordinated_access","family,financial",all_dsa_agencies,,2026-03-04,2026-03-04,2026-11-24,,,verbal_logged,USR-028,USR-012,DOC-45036,
CNS-00886,CLI-0614,ORG-0004,1,opt_out,superseded,foippa,"referrals,coordinated_access,research","financial,substance_use",all_dsa_agencies,,2023-05-06,2023-05-06,2024-12-11,,2024-11-04,verbal_logged,USR-022,USR-002,DOC-72685,
CNS-00887,CLI-0614,ORG-0002,3,explicit,superseded,pipa,"research,case_mgmt","medical,substance_use",single_agency_only,,2025-06-10,2025-06-10,2026-05-17,,2025-09-12,digital_form,USR-037,USR-019,DOC-41139,
CNS-00888,CLI-0614,ORG-0006,4,explicit,active,pipa_and_foippa,coordinated_access,mental_health,single_agency_only,,2023-03-06,2023-03-06,2025-02-01,,,paper,USR-035,N/A,DOC-16552,
CNS-00889,CLI-0615,ORG-0001,3,explicit,active,pipa_and_foippa,reporting,"housing_status,substance_use",single_agency_only,,2023-01-17,2023-01-17,2024-09-02,,,verbal_logged,USR-003,,DOC-41612,
CNS-00890,CLI-0616,ORG-0005,2,explicit,active,pipa,reporting,"mental_health,demographics,housing_status,family",single_agency_only,,2024-11-01,2024-11-01,2026-01-14,,,paper,USR-016,,DOC-80064,
CNS-00891,CLI-0617,ORG-0003,4,implied,active,foippa_statutory,,"mental_health,substance_use",limited_agencies,"ORG-0005,ORG-0001,ORG-0009,ORG-0006",2025-08-09,2025-08-09,2026-05-19,,,portal,USR-007,,DOC-74938,RED_FLAG: foippa_statutory_missing_purpose
CNS-00892,CLI-0618,ORG-0006,4,explicit,active,foippa,"coordinated_access,case_mgmt,referrals",substance_use,no_sharing,,2025-11-14,2025-11-14,2026-11-16,,,portal,USR-014,,DOC-47208,
CNS-00893,CLI-0619,ORG-0006,4,explicit,active,pipa_and_foippa,"case_mgmt,referrals","mental_health,financial",limited_agencies,"ORG-0001,ORG-0009",2025-10-10,2025-10-10,2027-04-27,,,portal,USR-028,,DOC-19244,
CNS-00894,CLI-0619,ORG-0006,4,coordinated_access,superseded,foippa_statutory,"referrals,research",mental_health,single_agency_only,,2024-03-15,2024-03-15,2024-11-20,,2024-06-11,paper,USR-021,Unknown,DOC-19181,
CNS-00895,CLI-0619,ORG-0006,4,coordinated_access,superseded,pipa_and_foippa,"coordinated_access,referrals,research",medical,all_dsa_agencies,,2024-05-12,2024-05-12,2026-01-22,,2026-03-03,paper,USR-028,USR-011,DOC-89497,
CNS-00896,CLI-0619,ORG-0001,4,explicit,active,pipa,"coordinated_access,case_mgmt","housing_status,family,demographics",single_agency_only,,2025-07-21,2025-07-21,2027-02-27,,,portal,USR-017,,DOC-54012,
CNS-00897,CLI-0619,ORG-0001,3,explicit,active,pipa,"case_mgmt,coordinated_access,research","financial,family,housing_status",no_sharing,,2024-03-02,2024-03-02,2024-09-09,,,digital_form,USR-026,,DOC-98213,
CNS-00898,CLI-0620,ORG-0004,4,explicit,active,foippa,research,"housing_status,medical",all_dsa_agencies,,2023-09-28,2023-09-28,2024-04-19,,,digital_form,USR-028,,DOC-81078,
CNS-00899,CLI-0620,ORG-0001,2,coordinated_access,active,pipa_and_foippa,coordinated_access,"family,mental_health",all_dsa_agencies,,2024-08-20,2024-08-20,2026-01-03,,,digital_form,USR-030,,DOC-96967,
CNS-00900,CLI-0621,ORG-0005,3,explicit,superseded,pipa,coordinated_access,"substance_use,medical,financial",limited_agencies,"ORG-0007,ORG-0006",2024-03-30,2024-03-30,2025-06-04,,2025-06-30,verbal_logged,USR-035,USR-023,DOC-18264,
CNS-00901,CLI-0622,ORG-0006,2,coordinated_access,active,pipa_and_foippa,"referrals,reporting","housing_status,medical,family",anonymous_only,,2025-11-27,2025-11-27,2027-07-16,,,verbal_logged,USR-037,USR-032,DOC-41042,
CNS-00902,CLI-0622,ORG-0003,3,coordinated_access,active,foippa,"reporting,case_mgmt,research",financial,single_agency_only,,2024-09-22,2024-09-22,2025-11-11,,,verbal_logged,USR-036,,DOC-44799,
CNS-00903,CLI-0623,ORG-0001,3,coordinated_access,active,foippa_statutory,"reporting,case_mgmt,coordinated_access","financial,demographics,mental_health,substance_use",all_dsa_agencies,,2024-02-01,2024-02-01,2024-08-20,,,digital_form,USR-034,USR-014,DOC-63282,
CNS-00904,CLI-0623,ORG-0009,2,explicit,active,pipa_and_foippa,"reporting,coordinated_access,case_mgmt","family,substance_use",limited_agencies,"ORG-0007,ORG-0004,ORG-0005,ORG-0009",2024-06-05,2024-06-05,2026-05-07,,,paper,USR-002,,DOC-80288,
CNS-00905,CLI-0624,ORG-0005,3,opt_out,superseded,pipa,"case_mgmt,research,referrals","financial,mental_health,family",single_agency_only,,2024-04-11,2024-04-11,2026-03-17,,2025-10-07,paper,USR-032,,DOC-34895,
CNS-00906,CLI-0625,ORG-0001,2,explicit,active,foippa,"coordinated_access,case_mgmt","mental_health,housing_status,family,demographics",all_dsa_agencies,,2024-11-03,2024-11-03,2026-07-07,,,digital_form,USR-006,,DOC-38000,
CNS-00907,CLI-0625,ORG-0009,3,coordinated_access,active,pipa,"case_mgmt,reporting","housing_status,family,substance_use,medical",limited_agencies,"ORG-0009,ORG-0007,ORG-0002",2024-02-29,2024-02-29,2025-06-28,,,verbal_logged,USR-024,,DOC-90991,
CNS-00908,CLI-0626,ORG-0009,3,opt_out,superseded,pipa_and_foippa,"referrals,reporting",housing_status,all_dsa_agencies,,2025-06-30,2025-06-30,2026-02-11,,2025-11-16,verbal_logged,USR-013,,DOC-88144,
CNS-00909,CLI-0627,ORG-0001,3,implied,active,pipa,case_mgmt,"mental_health,substance_use",single_agency_only,,2026-02-05,2026-02-05,2027-10-25,,,portal,USR-013,,DOC-97252,RED_FLAG: implied_consent_sensitive
CNS-00910,CLI-0627,ORG-0008,3,explicit,active,pipa,"research,coordinated_access","substance_use,demographics,mental_health",single_agency_only,,2025-09-25,2025-09-25,2027-05-11,,,digital_form,USR-006,,DOC-29349,
CNS-00911,CLI-0628,ORG-0004,2,explicit,active,pipa_and_foippa,"referrals,research,case_mgmt","medical,mental_health,substance_use,housing_status",limited_agencies,"ORG-0005,ORG-0002",2024-08-16,2024-08-16,2025-09-13,,,verbal_logged,USR-039,,DOC-78681,
CNS-00912,CLI-0628,ORG-0002,4,inherited,active,pipa_and_foippa,"research,case_mgmt",financial,single_agency_only,,2025-08-09,2025-08-09,2027-05-21,,,paper,USR-004,,DOC-65614,
CNS-00913,CLI-0629,ORG-0001,4,explicit,active,indigenous_governance,"case_mgmt,referrals","substance_use,demographics,medical",single_agency_only,,2026-03-13,2026-03-13,2026-09-17,,,portal,USR-002,USR-029,DOC-20029,
CNS-00914,CLI-0630,ORG-0007,3,explicit,superseded,foippa,"referrals,research,case_mgmt",family,limited_agencies,"ORG-0007,ORG-0006,ORG-0004",2025-02-08,2025-02-08,2025-12-14,,2025-08-27,portal,USR-021,USR-027,DOC-31640,
CNS-00915,CLI-0630,ORG-0007,4,explicit,active,foippa,"referrals,coordinated_access","substance_use,medical,housing_status",limited_agencies,"ORG-0004,ORG-0003,ORG-0006,ORG-0001",2024-01-04,2024-01-04,2025-03-17,,,paper,USR-022,,DOC-51427,
CNS-00916,CLI-0631,ORG-0008,3,coordinated_access,active,indigenous_governance,referrals,medical,limited_agencies,"ORG-0006,ORG-0007,ORG-0009",2023-04-11,2023-04-11,2024-02-21,,,paper,USR-014,,DOC-74453,
CNS-00917,CLI-0632,ORG-0001,4,explicit,active,indigenous_governance,"research,reporting,case_mgmt",housing_status,all_dsa_agencies,,2024-05-22,2024-05-22,2025-09-27,,,digital_form,USR-018,,DOC-42803,
CNS-00918,CLI-0632,ORG-0005,3,explicit,active,foippa_statutory,,"mental_health,family,financial",single_agency_only,,2023-04-26,2023-04-26,2024-08-25,,,portal,USR-037,,DOC-37074,RED_FLAG: foippa_statutory_missing_purpose
CNS-00919,CLI-0633,ORG-0005,4,explicit,expired,pipa_and_foippa,"research,case_mgmt,referrals",housing_status,all_dsa_agencies,,2025-12-21,2025-12-21,2026-03-02,,,paper,USR-026,USR-032,DOC-24514,
CNS-00920,CLI-0634,ORG-0003,3,coordinated_access,superseded,foippa,case_mgmt,family,all_dsa_agencies,,2023-02-22,2023-02-22,2024-12-25,,2026-03-05,digital_form,USR-036,USR-003,DOC-78036,
CNS-00921,CLI-0635,ORG-0006,4,explicit,active,pipa,"case_mgmt,research,coordinated_access","financial,medical,mental_health,housing_status",single_agency_only,,2023-11-26,2023-11-26,2025-10-07,,,verbal_logged,USR-040,,DOC-66320,
CNS-00922,CLI-0636,ORG-0006,2,explicit,pending,pipa_and_foippa,"research,referrals,reporting","substance_use,medical",all_dsa_agencies,,2025-03-02,2025-03-02,2025-11-11,,,verbal_logged,USR-012,,DOC-18499,
CNS-00923,CLI-0636,ORG-0006,1,explicit,superseded,pipa,research,"mental_health,financial",single_agency_only,,2025-07-27,2025-07-27,2027-06-15,,2025-12-25,portal,USR-019,USR-015,DOC-47992,
CNS-00924,CLI-0637,ORG-0007,4,declined_anonymous,active,indigenous_governance,referrals,"substance_use,housing_status,mental_health,demographics",limited_agencies,"ORG-0004,ORG-0008,ORG-0003,ORG-0005",2023-03-07,2023-03-07,2024-04-02,,,portal,USR-018,,DOC-66657,
CNS-00925,CLI-0638,ORG-0003,3,implied,active,pipa,referrals,"mental_health,substance_use",single_agency_only,,2024-05-17,2024-05-17,2025-01-02,,,digital_form,USR-013,USR-040,DOC-19479,RED_FLAG: implied_consent_sensitive
CNS-00926,CLI-0639,ORG-0007,2,inherited,active,foippa,"coordinated_access,reporting","mental_health,housing_status,demographics",single_agency_only,,2025-11-15,2025-11-15,2026-12-18,,,portal,USR-024,,DOC-28469,
CNS-00927,CLI-0640,ORG-0009,3,explicit,active,foippa_statutory,"reporting,referrals",financial,all_dsa_agencies,,2025-06-16,2025-06-16,2027-06-01,,,paper,USR-022,,DOC-81488,
CNS-00928,CLI-0640,ORG-0005,2,explicit,expired,pipa,"case_mgmt,research,reporting","substance_use,family",limited_agencies,"ORG-0006,ORG-0009",2024-01-08,2024-01-08,2025-07-11,,,paper,USR-023,,DOC-79016,
CNS-00929,CLI-0641,ORG-0002,2,explicit,superseded,pipa_and_foippa,"research,coordinated_access,case_mgmt","medical,financial,family,substance_use",all_dsa_agencies,,2024-12-10,2024-12-10,2025-11-03,,2025-06-13,portal,USR-033,Unknown,DOC-94569,
CNS-00930,CLI-0642,ORG-0009,2,implied,withdrawn,foippa_statutory,"coordinated_access,case_mgmt,reporting","mental_health,substance_use",all_dsa_agencies,,2026-01-21,2026-01-21,2027-12-16,2026-04-05,,digital_form,USR-015,,DOC-50064,RED_FLAG: implied_consent_sensitive
CNS-00931,CLI-0643,ORG-0004,4,explicit,active,indigenous_governance,"reporting,case_mgmt,referrals","demographics,mental_health,housing_status,family",anonymous_only,,2023-03-09,2023-03-09,2024-11-17,,,paper,USR-035,,DOC-63411,
CNS-00932,CLI-0644,ORG-0001,2,coordinated_access,expired,foippa,"case_mgmt,referrals","family,housing_status",anonymous_only,,2026-03-07,2026-03-07,2026-03-21,,,paper,USR-031,,DOC-85017,
CNS-00933,CLI-0645,ORG-0003,2,explicit,active,pipa,coordinated_access,"substance_use,medical",all_dsa_agencies,,2024-07-29,2024-07-29,2025-04-01,,,paper,USR-003,,DOC-67587,
CNS-00934,CLI-0646,ORG-0009,1,explicit,superseded,pipa_and_foippa,"reporting,case_mgmt,referrals","housing_status,demographics,medical",all_dsa_agencies,,2024-11-25,2024-11-25,2026-02-24,,2025-05-20,paper,USR-036,,DOC-57923,
CNS-00935,CLI-0646,ORG-0002,3,explicit,active,pipa_and_foippa,coordinated_access,mental_health,single_agency_only,,2025-06-30,2025-06-30,2027-04-11,,,digital_form,USR-010,,DOC-93848,
CNS-00936,CLI-0647,ORG-0003,2,explicit,superseded,pipa,"reporting,referrals","substance_use,family",all_dsa_agencies,,2023-08-17,2023-08-17,2024-07-01,,2024-09-08,digital_form,USR-016,999,DOC-72867,
CNS-00937,CLI-0648,ORG-0003,2,explicit,active,foippa_statutory,,demographics,limited_agencies,"ORG-0002,ORG-0004",2025-02-25,2025-02-25,2026-03-13,,,verbal_logged,USR-026,,DOC-95871,RED_FLAG: foippa_statutory_missing_purpose
CNS-00938,CLI-0649,ORG-0003,3,implied,superseded,pipa,coordinated_access,"mental_health,demographics",limited_agencies,"ORG-0007,ORG-0002",2024-06-09,2024-06-09,2025-04-22,,2024-09-21,digital_form,USR-024,USR-018,DOC-46065,
CNS-00939,CLI-9558,ORG-0004,3,explicit,active,pipa,referrals,"substance_use,financial,demographics,medical",single_agency_only,,2025-02-16,2025-02-16,2027-01-31,,,paper,USR-022,,DOC-83342,
CNS-00940,CLI-0651,ORG-0004,1,explicit,active,pipa,"case_mgmt,referrals,research","mental_health,financial,housing_status,demographics",single_agency_only,,2025-05-04,2025-05-04,2026-11-21,,,digital_form,USR-035,,DOC-42035,
CNS-00941,CLI-9471,ORG-0001,2,explicit,active,indigenous_governance,"research,coordinated_access","financial,medical,demographics",all_dsa_agencies,,2025-02-08,2025-02-08,2026-08-16,,,verbal_logged,USR-039,,DOC-40215,
CNS-00942,CLI-0652,ORG-0003,1,explicit,withdrawn,pipa_and_foippa,"referrals,research","medical,substance_use,financial,mental_health",limited_agencies,"ORG-0004,ORG-0002,ORG-0008",2026-02-16,2026-02-16,2026-11-19,2026-02-19,,digital_form,USR-009,,DOC-39574,
CNS-00943,CLI-0652,ORG-0007,1,explicit,active,pipa,"case_mgmt,referrals",financial,anonymous_only,,2025-10-11,2025-10-11,2026-10-08,,,digital_form,USR-018,,DOC-70478,
CNS-00944,CLI-0652,ORG-0009,3,explicit,active,pipa,coordinated_access,"mental_health,medical",single_agency_only,,2024-08-18,2024-08-18,2025-03-02,,,digital_form,USR-006,,DOC-67651,
CNS-00945,CLI-9856,ORG-0009,3,coordinated_access,active,pipa_and_foippa,"case_mgmt,research","mental_health,family,financial,demographics",limited_agencies,"ORG-0009,ORG-0008,ORG-0001",2023-04-23,2023-04-23,2024-03-18,,,paper,USR-029,,DOC-80106,
CNS-00946,CLI-0653,ORG-0005,1,explicit,active,foippa_statutory,"referrals,case_mgmt","financial,housing_status,mental_health,family",all_dsa_agencies,,2026-03-05,2026-03-05,2027-10-23,,,paper,USR-040,,DOC-44409,
CNS-00947,CLI-0653,ORG-0003,1,implied,active,pipa,"case_mgmt,reporting","family,substance_use",single_agency_only,,2024-02-15,2024-02-15,2025-09-02,,,paper,USR-002,,DOC-99089,
CNS-00948,CLI-0654,ORG-0007,2,opt_out,active,indigenous_governance,coordinated_access,"demographics,housing_status,medical,financial",all_dsa_agencies,,2024-01-10,2024-01-10,2024-10-11,,,paper,USR-037,999,DOC-41196,
CNS-00949,CLI-0654,ORG-0002,1,explicit,active,foippa_statutory,,"family,substance_use,medical,housing_status",single_agency_only,,2023-11-16,2023-11-16,2024-06-19,,,portal,USR-023,,DOC-76037,RED_FLAG: foippa_statutory_missing_purpose
CNS-00950,CLI-0655,ORG-0007,1,declined_anonymous,expired,pipa_and_foippa,"case_mgmt,coordinated_access","financial,medical,demographics",limited_agencies,"ORG-0008,ORG-0001,ORG-0002",2023-05-12,2023-05-12,2026-03-16,,,paper,USR-004,,DOC-49350,
CNS-00951,CLI-0655,ORG-0007,3,coordinated_access,expired,foippa,"research,coordinated_access,case_mgmt","financial,family",limited_agencies,"ORG-0003,ORG-0009,ORG-0006,ORG-0001",2025-07-31,2025-07-31,2025-09-21,,,verbal_logged,USR-029,,DOC-97681,
CNS-00952,CLI-0655,ORG-0002,2,explicit,active,indigenous_governance,"coordinated_access,research,referrals","demographics,family,substance_use,financial",all_dsa_agencies,,2023-12-27,2023-12-27,2024-07-12,,,portal,USR-040,,DOC-63236,
CNS-00953,CLI-0655,ORG-0007,3,inherited,superseded,foippa_statutory,"coordinated_access,reporting,referrals","family,medical",limited_agencies,"ORG-0001,ORG-0007",2025-03-12,2025-03-12,2026-04-15,,2025-10-12,portal,USR-005,,DOC-15234,
CNS-00954,CLI-0656,ORG-0009,4,explicit,active,pipa,"referrals,reporting","housing_status,demographics",no_sharing,,2025-08-05,2025-08-05,2026-04-03,,,portal,USR-014,,DOC-49018,
