referral_id,client_id,referring_org_id,receiving_org_id,referral_source_module,referral_type,referral_reason,referral_priority,status,status_reason,submitted_at,acknowledged_at,decision_at,started_at,completed_at,cancelled_at,consent_record_id,related_service_encounter_id,referred_by_worker_name
REF-00881,CLI-0834,ORG-0001,ORG-0002,CA_Module,external,food_security,routine,completed,,2023-01-26 18:47:00,2023-01-27 03:01:00,2023-01-29 15:50:00,2023-02-01 07:10:00,2023-02-18 14:59:00,,CNS-04887,ENC-00119,Cody Farmer
REF-00882,CLI-0034,ORG-0006,ORG-0002,HIFIS_Intake,internal,housing_support,routine,accepted,,2024-01-14 11:55:00,2024-01-16 09:18:00,2024-01-19 02:22:00,2024-01-20 07:01:00,,,CNS-04820,,Debra Bradley
REF-00883,CLI-0253,ORG-0001,ORG-0008,External_Portal,self_referral,detox_request,routine,accepted,,2025-01-24 22:20:00,2025-01-26 14:47:00,2025-01-26 18:31:00,2025-02-02 06:45:00,,,CNS-04509,,David Mcdaniel
REF-00884,CLI-0516,ORG-0003,ORG-0002,HIFIS_Intake,coordinated_access,crisis_support,crisis,accepted,,2025-12-11 22:48:00,2025-12-13 18:15:00,2025-12-15 15:39:00,2025-12-21 00:40:00,,,CNS-02974,,Michael Woods
REF-00885,CLI-0195,ORG-0008,ORG-0007,External_Portal,external,crisis_support,routine,pending,,2025-08-18 14:55:00,2025-08-19 21:16:00,,,,,CNS-00276,,Lisa Joseph
REF-00886,CLI-0674,ORG-0008,ORG-0006,External_Portal,internal,shelter_bed_needed,crisis,completed,,2024-08-21 18:42:00,2024-08-21 22:21:00,2024-08-24 11:55:00,2024-08-26 02:46:00,2024-09-22 11:47:00,,CNS-04977,ENC-00602,Samuel Henry
REF-00887,CLI-0703,ORG-0002,ORG-0001,External_Portal,internal,legal_assistance,urgent,completed,,2023-10-30 11:28:00,2023-10-31 23:14:00,2023-11-01 21:51:00,2023-11-05 20:43:00,2023-11-19 02:05:00,,CNS-01920,ENC-00605,Corey Johnson
REF-00888,CLI-0637,ORG-0005,ORG-0002,HIFIS_Intake,internal,legal_assistance,routine,cancelled,other,2023-09-05 21:20:00,2023-09-06 11:42:00,,,,2023-09-13 03:41:00,CNS-02622,,Alexis Nelson
REF-00889,CLI-0567,ORG-0002,ORG-0009,HIFIS_Referral,external,case_management,crisis,declined,other,2025-10-22 22:21:00,2025-10-23 20:22:00,2025-10-25 00:44:00,,,,CNS-04907,,Patrick Mcneil
REF-00890,CLI-0347,ORG-0008,ORG-0003,HIFIS_Intake,coordinated_access,case_management,routine,accepted,,2025-01-29 21:47:00,2025-01-29 23:55:00,2025-02-01 00:35:00,2025-02-01 23:29:00,,,CNS-04924,,Andrea Ho
REF-00891,CLI-0621,ORG-0007,ORG-0009,External_Portal,coordinated_access,detox_request,urgent,pending,,2025-12-31 19:35:00,2026-01-01 12:37:00,,,,,CNS-04437,,Dr. Katherine Nguyen
REF-00892,CLI-0496,ORG-0009,ORG-0006,HIFIS_Intake,external,crisis_support,routine,pending,,2023-08-17 12:19:00,2023-08-17 18:34:00,,,,,CNS-00712,,David Sullivan
REF-00893,CLI-0248,ORG-0001,ORG-0008,HIFIS_Intake,self_referral,case_management,routine,declined,other,2025-12-19 13:02:00,2025-12-20 17:23:00,2025-12-22 05:59:00,,,,CNS-02119,,Nicolas James
REF-00894,CLI-0798,ORG-0009,ORG-0002,External_Portal,external,legal_assistance,routine,accepted,,2026-01-02 17:42:00,2026-01-03 22:26:00,2026-01-04 05:42:00,2026-01-08 19:10:00,,,CNS-03949,,Logan Newton
REF-00895,CLI-0578,ORG-0006,ORG-0009,CA_Module,self_referral,food_security,urgent,completed,,2024-10-31 07:20:00,2024-11-02 03:26:00,2024-11-04 16:46:00,2024-11-10 04:43:00,2024-11-16 04:37:00,,CNS-02214,ENC-00200,Kelly Liu
REF-00896,CLI-0041,ORG-0003,ORG-0007,External_Portal,internal,legal_assistance,urgent,declined,out_of_catchment,2025-12-27 09:01:00,2025-12-29 04:24:00,2025-12-31 01:06:00,,,,CNS-02980,,Kelly Hayes
REF-00897,CLI-0497,ORG-0009,ORG-0005,HIFIS_Referral,external,crisis_support,urgent,completed,,2023-11-02 07:09:00,2023-11-03 03:19:00,2023-11-03 19:54:00,2023-11-04 00:52:00,2023-11-17 02:32:00,,CNS-00713,ENC-00047,Amanda Forbes
REF-00898,CLI-0753,ORG-0005,ORG-0004,CA_Module,external,case_management,routine,pending,,2025-05-26 10:05:00,2025-05-27 10:01:00,,,,,CNS-01085,,Jennifer Moss
REF-00899,CLI-0092,ORG-0004,ORG-0006,CA_Module,external,food_security,routine,submitted,,2024-12-30 08:55:00,,,,,,CNS-04995,,Kelli Mccoy
REF-00900,CLI-0035,ORG-0009,ORG-0003,CA_Module,external,legal_assistance,routine,pending,,2025-02-26 16:39:00,2025-02-27 09:40:00,,,,,CNS-00054,,Eddie Sanders
REF-00901,CLI-0757,ORG-0009,ORG-0001,CA_Module,external,mh_assessment,routine,completed,,2025-03-17 13:25:00,2025-03-18 09:54:00,2025-03-21 05:25:00,2025-03-22 20:10:00,2025-03-30 09:06:00,,CNS-04708,ENC-00342,Ronald Murray
REF-00902,CLI-0497,ORG-0001,ORG-0005,HIFIS_Referral,coordinated_access,shelter_bed_needed,routine,pending,,2024-01-12 20:25:00,2024-01-13 13:49:00,,,,,CNS-04157,,Louis Brown
REF-00903,CLI-0267,ORG-0006,ORG-0004,HIFIS_Referral,external,case_management,crisis,accepted,,2026-01-28 20:31:00,2026-01-30 16:09:00,2026-01-31 15:46:00,2026-02-04 06:36:00,,,CNS-00382,,Brenda Gallegos
REF-00904,CLI-0113,ORG-0008,ORG-0001,External_Portal,self_referral,mh_assessment,routine,accepted,,2025-07-06 22:52:00,2025-07-07 00:18:00,2025-07-09 21:42:00,2025-07-11 05:47:00,,,CNS-01675,,Nathan Wilson
REF-00905,CLI-0229,ORG-0001,ORG-0005,CA_Module,self_referral,case_management,routine,completed,,2024-01-05 18:03:00,2024-01-06 01:27:00,2024-01-08 06:28:00,2024-01-11 03:53:00,2024-01-26 00:25:00,,CNS-03122,ENC-00507,Teresa Horton
REF-00906,CLI-0158,ORG-0006,ORG-0009,External_Portal,external,crisis_support,routine,pending,,2024-12-16 10:08:00,2024-12-17 16:45:00,,,,,CNS-00226,,Jason Hayes
REF-00907,CLI-0405,ORG-0003,ORG-0004,CA_Module,internal,shelter_bed_needed,crisis,completed,,2026-04-11 22:50:00,2026-04-13 18:56:00,2026-04-15 14:07:00,2026-04-21 03:57:00,2026-05-03 22:53:00,,CNS-00583,ENC-00349,Kevin Marquez
REF-00908,CLI-0647,ORG-0009,ORG-0008,HIFIS_Referral,self_referral,shelter_bed_needed,crisis,pending,,2024-03-27 17:49:00,2024-03-29 04:10:00,,,,,CNS-00936,,Jesse Wright
REF-00909,CLI-0285,ORG-0003,ORG-0008,CA_Module,internal,mh_assessment,urgent,completed,,2024-06-26 15:28:00,2024-06-26 21:56:00,2024-06-29 07:55:00,2024-07-03 03:20:00,2024-07-04 20:37:00,,CNS-03263,ENC-00115,Susan Hogan
REF-00910,CLI-0379,ORG-0003,ORG-0008,HIFIS_Referral,coordinated_access,crisis_support,crisis,accepted,,2025-04-28 16:46:00,2025-04-29 18:27:00,2025-05-01 06:31:00,2025-05-02 06:35:00,,,CNS-02508,,Becky Wilson
REF-00911,CLI-0572,ORG-0001,ORG-0006,HIFIS_Intake,external,legal_assistance,routine,accepted,,2025-05-27 13:51:00,2025-05-29 03:43:00,2025-05-30 06:58:00,2025-06-04 08:46:00,,,CNS-03587,,Jack Mills
REF-00912,CLI-0754,ORG-0003,ORG-0006,CA_Module,coordinated_access,food_security,urgent,completed,,2025-05-03 22:18:00,2025-05-05 19:50:00,2025-05-06 13:21:00,2025-05-10 02:46:00,2025-05-30 00:36:00,,CNS-01087,ENC-00641,Richard Hunt
REF-00913,CLI-0004,ORG-0003,ORG-0008,HIFIS_Intake,internal,case_management,routine,declined,capacity_full,2024-01-27 17:22:00,2024-01-28 17:10:00,2024-01-30 22:47:00,,,,CNS-00004,,Jamie James
REF-00914,CLI-0738,ORG-0003,ORG-0002,CA_Module,internal,detox_request,routine,pending,,2025-01-07 07:36:00,2025-01-09 05:38:00,,,,,CNS-03185,,Susan Cunningham
REF-00915,CLI-0644,ORG-0006,ORG-0003,HIFIS_Intake,external,detox_request,routine,completed,,2025-01-23 08:32:00,2025-01-24 03:43:00,2025-01-25 04:11:00,2025-01-25 08:17:00,2025-02-14 08:21:00,,CNS-02308,ENC-00719,Brittany Melton
REF-00916,CLI-0401,ORG-0004,ORG-0005,External_Portal,internal,housing_support,urgent,accepted,,2024-03-09 10:46:00,2024-03-10 04:12:00,2024-03-11 01:52:00,2024-03-15 17:25:00,,,CNS-04593,,Michael Barnes
REF-00917,CLI-0250,ORG-0003,ORG-0008,CA_Module,self_referral,mh_assessment,routine,pending,,2025-05-29 20:56:00,2025-05-31 15:22:00,,,,,CNS-03056,,Randy Griffin
REF-00918,CLI-0595,ORG-0005,ORG-0008,External_Portal,external,crisis_support,routine,accepted,,2026-03-23 13:50:00,2026-03-23 19:18:00,2026-03-24 23:46:00,2026-03-29 18:09:00,,,CNS-01720,,Autumn Anderson
REF-00919,CLI-0161,ORG-0007,ORG-0008,HIFIS_Intake,internal,mh_assessment,urgent,accepted,,2024-11-07 20:57:00,2024-11-09 03:25:00,2024-11-12 00:52:00,2024-11-14 10:30:00,,,CNS-01447,,Marcus King
REF-00920,CLI-0407,ORG-0002,ORG-0005,HIFIS_Referral,coordinated_access,mh_assessment,routine,completed,,2023-01-31 16:02:00,2023-02-01 06:41:00,2023-02-02 13:56:00,2023-02-04 18:09:00,2023-02-13 21:16:00,,CNS-04292,ENC-00630,Scott Stephens
REF-00921,CLI-0525,ORG-0001,ORG-0003,HIFIS_Intake,external,legal_assistance,routine,accepted,,2023-01-24 20:08:00,2023-01-26 09:20:00,2023-01-26 18:17:00,2023-01-28 03:20:00,,,CNS-01378,,Stephen Young
REF-00922,CLI-0199,ORG-0002,ORG-0003,HIFIS_Referral,coordinated_access,mh_assessment,urgent,accepted,,2024-05-08 10:23:00,2024-05-09 19:58:00,2024-05-11 06:33:00,2024-05-14 06:04:00,,,CNS-02965,,Karen Ortiz
REF-00923,CLI-0023,ORG-0007,ORG-0008,HIFIS_Referral,internal,shelter_bed_needed,routine,submitted,,2024-01-11 19:22:00,,,,,,CNS-03187,,Kyle Sanchez
REF-00924,CLI-0145,ORG-0007,ORG-0003,External_Portal,self_referral,mh_assessment,routine,completed,,2025-10-09 11:09:00,2025-10-10 10:38:00,2025-10-11 01:56:00,2025-10-17 08:41:00,2025-10-24 01:36:00,,CNS-02432,ENC-00731,Lisa Grant
REF-00925,CLI-0812,ORG-0004,ORG-0007,HIFIS_Referral,external,crisis_support,routine,submitted,,2023-05-14 16:02:00,,,,,,CNS-01618,,Amber Hernandez
REF-00926,CLI-0629,ORG-0008,ORG-0001,External_Portal,external,legal_assistance,urgent,accepted,,2025-12-08 22:41:00,2025-12-09 23:20:00,2025-12-11 01:26:00,2025-12-15 21:20:00,,,CNS-02064,,Amanda Nash
REF-00927,CLI-0051,ORG-0009,ORG-0004,HIFIS_Intake,external,housing_support,routine,accepted,,2025-03-12 12:07:00,2025-03-13 08:28:00,2025-03-13 15:11:00,2025-03-18 16:31:00,,,CNS-03431,,Sara Evans
REF-00928,CLI-0056,ORG-0009,ORG-0008,HIFIS_Referral,external,detox_request,routine,submitted,,2024-02-09 13:39:00,,,,,,CNS-03572,,Amber Butler
REF-00929,CLI-0027,ORG-0001,ORG-0007,CA_Module,external,legal_assistance,urgent,completed,,2025-03-12 08:30:00,2025-03-12 09:29:00,2025-03-13 10:41:00,2025-03-16 16:52:00,2025-04-08 03:44:00,,CNS-03004,ENC-00178,Michael Carr
REF-00930,CLI-0669,ORG-0008,ORG-0003,HIFIS_Intake,external,housing_support,routine,submitted,,2024-04-12 17:11:00,,,,,,CNS-00971,,Linda Cobb
REF-00931,CLI-0178,ORG-0003,ORG-0009,CA_Module,external,legal_assistance,routine,declined,other,2024-11-02 10:18:00,2024-11-04 03:15:00,2024-11-05 14:13:00,,,,CNS-04462,,Jesse Riley
REF-00932,CLI-0299,ORG-0004,ORG-0002,External_Portal,coordinated_access,detox_request,routine,accepted,,2024-09-29 15:29:00,2024-10-01 05:15:00,2024-10-01 13:21:00,2024-10-02 05:31:00,,,CNS-03446,,Anna Evans
REF-00933,CLI-0755,ORG-0005,ORG-0008,CA_Module,external,food_security,routine,pending,,2025-12-07 18:23:00,2025-12-09 14:28:00,,,,,CNS-02944,,James Jones
REF-00934,CLI-0345,ORG-0009,ORG-0004,CA_Module,self_referral,shelter_bed_needed,routine,accepted,,2023-08-25 11:06:00,2023-08-27 06:37:00,2023-08-27 18:14:00,2023-08-30 08:43:00,,,CNS-00491,,Joshua Carter
REF-00935,CLI-0290,ORG-0004,ORG-0005,HIFIS_Referral,internal,food_security,urgent,pending,,2025-02-06 20:16:00,2025-02-06 22:01:00,,,,,CNS-03574,,Michael Hill
REF-00936,CLI-0416,ORG-0001,ORG-0003,HIFIS_Referral,coordinated_access,housing_support,urgent,completed,,2024-03-03 07:54:00,2024-03-04 14:04:00,2024-03-05 13:46:00,2024-03-07 13:49:00,2024-03-25 01:23:00,,CNS-04103,ENC-00432,Kelly Dominguez
REF-00937,CLI-0080,ORG-0007,ORG-0005,HIFIS_Referral,self_referral,detox_request,routine,pending,,2024-04-09 19:06:00,2024-04-10 15:35:00,,,,,CNS-04235,,Ashley Blair
REF-00938,CLI-0195,ORG-0002,ORG-0001,External_Portal,self_referral,food_security,routine,submitted,,2025-07-08 16:20:00,,,,,,CNS-02892,,Victoria Webb
REF-00939,CLI-0048,ORG-0006,ORG-0002,External_Portal,coordinated_access,housing_support,urgent,declined,out_of_catchment,2025-01-11 09:38:00,2025-01-11 10:55:00,2025-01-11 12:41:00,,,,CNS-03358,,Taylor Andersen
REF-00940,CLI-0653,ORG-0006,ORG-0003,CA_Module,internal,shelter_bed_needed,crisis,completed,,2025-01-17 09:30:00,2025-01-18 15:30:00,2025-01-20 01:04:00,2025-01-24 04:16:00,2025-02-01 12:11:00,,CNS-03568,ENC-00581,Lee Stewart
REF-00941,CLI-0154,ORG-0003,ORG-0008,HIFIS_Intake,self_referral,legal_assistance,routine,accepted,,2025-03-23 20:01:00,2025-03-24 08:01:00,2025-03-26 01:16:00,2025-04-01 16:27:00,,,CNS-00220,,Whitney Gomez
REF-00942,CLI-0457,ORG-0008,ORG-0009,HIFIS_Intake,internal,crisis_support,urgent,accepted,,2026-04-02 22:05:00,2026-04-04 08:36:00,2026-04-06 07:37:00,2026-04-08 12:26:00,,,CNS-01387,,Justin Stone
REF-00943,CLI-0699,ORG-0008,ORG-0006,HIFIS_Intake,internal,mh_assessment,crisis,pending,,2024-10-08 10:25:00,2024-10-10 00:43:00,,,,,CNS-03528,,Katherine White
REF-00944,CLI-0325,ORG-0002,ORG-0003,CA_Module,self_referral,food_security,routine,submitted,,2024-06-22 16:44:00,,,,,,CNS-03475,,Michelle Krause
REF-00945,CLI-0427,ORG-0008,ORG-0004,CA_Module,internal,shelter_bed_needed,urgent,submitted,,2024-02-22 22:57:00,,,,,,CNS-02419,,Alexander Garrett
REF-00946,CLI-0699,ORG-0007,ORG-0008,HIFIS_Referral,self_referral,case_management,routine,accepted,,2026-01-16 07:12:00,2026-01-17 01:03:00,2026-01-17 03:03:00,2026-01-18 12:55:00,,,CNS-01252,,Ryan Marsh
REF-00947,CLI-0092,ORG-0008,ORG-0001,HIFIS_Referral,external,shelter_bed_needed,routine,accepted,,2023-03-17 11:28:00,2023-03-18 02:31:00,2023-03-19 09:46:00,2023-03-20 10:58:00,,,CNS-04107,,Mrs. Felicia Castro DDS
REF-00948,CLI-0251,ORG-0006,ORG-0009,CA_Module,coordinated_access,case_management,routine,accepted,,2025-05-14 07:04:00,2025-05-15 22:27:00,2025-05-16 08:09:00,2025-05-19 23:15:00,,,CNS-04766,,Curtis Campbell
REF-00949,CLI-0741,ORG-0001,ORG-0009,HIFIS_Intake,external,mh_assessment,crisis,accepted,,2024-08-18 20:55:00,2024-08-19 16:32:00,2024-08-20 21:37:00,2024-08-24 00:10:00,,,CNS-01068,,Elizabeth Hunter
REF-00950,CLI-0126,ORG-0005,ORG-0009,CA_Module,internal,mh_assessment,routine,accepted,,2023-10-23 11:08:00,2023-10-24 03:15:00,2023-10-24 12:46:00,2023-10-29 09:26:00,,,CNS-00182,,Aaron Jennings
REF-00951,CLI-0816,ORG-0002,ORG-0008,HIFIS_Intake,internal,case_management,routine,completed,,2023-04-23 18:06:00,2023-04-25 13:27:00,2023-04-27 12:35:00,2023-05-04 12:34:00,2023-05-11 08:06:00,,CNS-01165,ENC-00108,Nathaniel Gilbert
REF-00952,CLI-0401,ORG-0006,ORG-0003,HIFIS_Intake,internal,case_management,urgent,submitted,,2024-08-10 17:12:00,,,,,,CNS-04584,,Christopher Rivera
REF-00953,CLI-0771,ORG-0005,ORG-0007,HIFIS_Referral,coordinated_access,housing_support,routine,submitted,,2024-10-24 16:06:00,,,,,,CNS-04375,,Michael Hendricks
REF-00954,CLI-0488,ORG-0002,ORG-0005,External_Portal,external,legal_assistance,routine,declined,consent_not_granted,2024-05-10 07:31:00,2024-05-11 21:06:00,2024-05-12 04:18:00,,,,CNS-04765,,Maria Olson
REF-00955,CLI-0464,ORG-0007,ORG-0001,CA_Module,external,food_security,urgent,pending,,2025-12-15 07:17:00,2025-12-15 15:03:00,,,,,CNS-01898,,Stephanie Herrera
REF-00956,CLI-0655,ORG-0005,ORG-0009,External_Portal,coordinated_access,crisis_support,routine,accepted,,2024-05-02 14:23:00,2024-05-04 11:33:00,2024-05-07 04:33:00,2024-05-10 00:56:00,,,CNS-00953,,Richard Gutierrez
REF-00957,CLI-0036,ORG-0002,ORG-0008,HIFIS_Referral,coordinated_access,housing_support,routine,accepted,,2023-06-06 22:51:00,2023-06-07 21:10:00,2023-06-08 04:49:00,2023-06-11 02:42:00,,,CNS-03146,,Sandy Evans
REF-00958,CLI-0486,ORG-0001,ORG-0003,HIFIS_Referral,external,legal_assistance,routine,completed,,2024-11-01 21:17:00,2024-11-03 17:45:00,2024-11-03 21:11:00,2024-11-07 23:34:00,2024-11-15 17:19:00,,CNS-01338,ENC-00271,Emily Herrera
REF-00959,CLI-0034,ORG-0006,ORG-0009,HIFIS_Referral,external,housing_support,routine,completed,,2023-05-19 21:46:00,2023-05-20 08:43:00,2023-05-22 15:02:00,2023-05-27 04:16:00,2023-06-19 05:13:00,,CNS-02949,ENC-00316,Michael Marsh
REF-00960,CLI-0759,ORG-0003,ORG-0006,CA_Module,internal,case_management,crisis,submitted,,2023-07-14 18:55:00,,,,,,CNS-02256,,Heather Montes
REF-00961,CLI-0182,ORG-0008,ORG-0001,External_Portal,self_referral,legal_assistance,routine,accepted,,2023-04-21 13:05:00,2023-04-21 21:57:00,2023-04-22 19:26:00,2023-04-24 04:05:00,,,CNS-02937,,Andre Terrell
REF-00962,CLI-0618,ORG-0003,ORG-0004,HIFIS_Intake,external,housing_support,urgent,completed,,2024-03-05 09:11:00,2024-03-06 08:09:00,2024-03-08 14:25:00,2024-03-14 03:38:00,2024-04-05 20:59:00,,CNS-00892,ENC-00111,Sarah Duncan
REF-00963,CLI-0532,ORG-0006,ORG-0008,External_Portal,coordinated_access,crisis_support,routine,pending,,2024-06-18 15:50:00,2024-06-19 04:14:00,,,,,CNS-03681,,Kurt Hancock
REF-00964,CLI-0194,ORG-0003,ORG-0005,HIFIS_Referral,external,detox_request,routine,accepted,,2025-09-30 12:58:00,2025-09-30 20:22:00,2025-10-02 15:37:00,2025-10-04 09:21:00,,,CNS-03827,,Michele Edwards
REF-00965,CLI-0036,ORG-0008,ORG-0004,HIFIS_Intake,coordinated_access,legal_assistance,routine,completed,,2025-07-21 16:09:00,2025-07-22 16:01:00,2025-07-22 23:53:00,2025-07-26 18:18:00,2025-08-21 14:09:00,,CNS-04587,ENC-00692,Jason Crawford
REF-00966,CLI-0232,ORG-0001,ORG-0007,HIFIS_Intake,external,legal_assistance,urgent,accepted,,2026-01-26 14:25:00,2026-01-27 11:04:00,2026-01-28 12:56:00,2026-02-03 02:50:00,,,CNS-03198,,Jesse Sampson
REF-00967,CLI-0465,ORG-0003,ORG-0005,HIFIS_Referral,coordinated_access,mh_assessment,urgent,accepted,,2023-05-27 11:05:00,2023-05-28 03:55:00,2023-05-30 00:41:00,2023-05-31 05:29:00,,,CNS-03425,,Eric Rodriguez
REF-00968,CLI-0246,ORG-0004,ORG-0001,External_Portal,self_referral,food_security,routine,pending,,2024-01-20 08:11:00,2024-01-21 02:26:00,,,,,CNS-04365,,Paula Gentry
REF-00969,CLI-0538,ORG-0005,ORG-0002,External_Portal,coordinated_access,legal_assistance,routine,pending,,2023-09-16 12:58:00,2023-09-16 15:44:00,,,,,CNS-02495,,Alexander Webb
REF-00970,CLI-0721,ORG-0008,ORG-0001,External_Portal,self_referral,housing_support,urgent,completed,,2026-03-24 10:15:00,2026-03-25 19:31:00,2026-03-25 22:08:00,2026-03-31 22:28:00,2026-04-17 01:19:00,,CNS-04769,ENC-00743,Cheryl Mclean
REF-00971,CLI-0492,ORG-0003,ORG-0002,HIFIS_Referral,external,housing_support,crisis,pending,,2026-02-08 19:41:00,2026-02-08 23:52:00,,,,,CNS-00707,,Kelly Rowe
REF-00972,CLI-0458,ORG-0002,ORG-0007,HIFIS_Intake,external,food_security,routine,pending,,2024-09-09 14:34:00,2024-09-09 15:16:00,,,,,CNS-00662,,Shane Short
REF-00973,CLI-0666,ORG-0008,ORG-0004,CA_Module,internal,crisis_support,routine,accepted,,2024-05-27 19:10:00,2024-05-28 16:34:00,2024-05-30 19:34:00,2024-06-03 09:34:00,,,CNS-00968,,Megan Anderson
REF-00974,CLI-0016,ORG-0001,ORG-0007,HIFIS_Referral,coordinated_access,detox_request,crisis,completed,,2025-11-05 13:58:00,2025-11-06 08:28:00,2025-11-06 23:16:00,2025-11-08 09:42:00,2025-12-01 17:02:00,,CNS-03750,ENC-00547,Julia Reeves
REF-00975,CLI-0579,ORG-0004,ORG-0007,HIFIS_Intake,self_referral,crisis_support,crisis,submitted,,2025-12-31 22:37:00,,,,,,CNS-03583,,April Randolph
REF-00976,CLI-0754,ORG-0006,ORG-0004,External_Portal,external,crisis_support,crisis,accepted,,2023-07-25 14:13:00,2023-07-25 16:59:00,2023-07-28 06:54:00,2023-07-28 11:48:00,,,CNS-04781,,Linda Miller
REF-00977,CLI-0063,ORG-0007,ORG-0004,CA_Module,external,housing_support,routine,completed,,2023-07-24 09:45:00,2023-07-25 15:39:00,2023-07-26 05:23:00,2023-07-27 10:22:00,2023-08-23 08:06:00,,CNS-00092,ENC-00246,Angel Meyer
REF-00978,CLI-0027,ORG-0004,ORG-0009,External_Portal,external,crisis_support,routine,pending,,2024-01-25 08:14:00,2024-01-26 18:01:00,,,,,CNS-03004,,Emily Lane
REF-00979,CLI-0009,ORG-0004,ORG-0009,CA_Module,external,shelter_bed_needed,urgent,accepted,,2023-02-26 11:56:00,2023-02-26 15:54:00,2023-02-26 18:53:00,2023-03-02 01:41:00,,,CNS-01475,,Steven Flores
REF-00980,CLI-0489,ORG-0003,ORG-0002,HIFIS_Intake,external,legal_assistance,urgent,accepted,,2024-09-03 20:35:00,2024-09-04 15:30:00,2024-09-07 09:47:00,2024-09-10 04:51:00,,,CNS-03721,,Donald Flores
REF-00981,CLI-0063,ORG-0007,ORG-0006,External_Portal,self_referral,shelter_bed_needed,routine,completed,,2023-02-19 14:24:00,2023-02-20 21:00:00,2023-02-21 14:20:00,2023-02-23 02:09:00,2023-02-24 05:36:00,,CNS-04250,ENC-00457,Bruce Hernandez
REF-00982,CLI-0637,ORG-0006,ORG-0009,CA_Module,internal,case_management,urgent,accepted,,2024-10-19 10:36:00,2024-10-21 04:21:00,2024-10-23 13:55:00,2024-10-29 17:45:00,,,CNS-03379,,Adrian Dean
REF-00983,CLI-0335,ORG-0008,ORG-0002,External_Portal,coordinated_access,food_security,routine,completed,,2024-06-17 18:57:00,2024-06-18 01:14:00,2024-06-20 04:44:00,2024-06-23 22:12:00,2024-07-13 01:45:00,,CNS-02908,ENC-00306,Christine Bell
REF-00984,CLI-0010,ORG-0003,ORG-0001,CA_Module,coordinated_access,mh_assessment,routine,pending,,2024-05-12 07:04:00,2024-05-12 22:51:00,,,,,CNS-03064,,Charles Bush
REF-00985,CLI-0311,ORG-0001,ORG-0007,External_Portal,external,food_security,routine,cancelled,no_longer_needed,2025-03-04 07:36:00,2025-03-04 13:01:00,,,,2025-03-07 11:06:00,CNS-01915,,David Jones
REF-00986,CLI-0006,ORG-0001,ORG-0002,CA_Module,internal,crisis_support,routine,submitted,,2023-02-16 20:16:00,,,,,,CNS-00006,,Gina Wallace
REF-00987,CLI-0395,ORG-0009,ORG-0004,HIFIS_Intake,coordinated_access,case_management,crisis,accepted,,2025-06-21 18:26:00,2025-06-21 20:13:00,2025-06-23 11:43:00,2025-06-29 18:50:00,,,CNS-02302,,John Lowe
REF-00988,CLI-0436,ORG-0003,ORG-0007,HIFIS_Referral,internal,mh_assessment,routine,accepted,,2024-01-30 22:38:00,2024-01-31 21:45:00,2024-02-01 09:33:00,2024-02-02 10:24:00,,,CNS-04676,,Anthony Simmons
REF-00989,CLI-0812,ORG-0007,ORG-0006,CA_Module,external,food_security,urgent,pending,,2023-05-03 10:23:00,2023-05-05 01:31:00,,,,,CNS-01618,,Kyle Watkins
REF-00990,CLI-0247,ORG-0002,ORG-0007,External_Portal,coordinated_access,case_management,routine,completed,,2023-05-25 15:04:00,2023-05-27 10:42:00,2023-05-29 22:47:00,2023-06-02 02:14:00,2023-06-24 00:38:00,,CNS-01489,ENC-00301,Melissa Jensen
REF-00991,CLI-0194,ORG-0002,ORG-0001,CA_Module,self_referral,mh_assessment,urgent,declined,out_of_catchment,2023-09-07 19:30:00,2023-09-07 23:57:00,2023-09-08 23:05:00,,,,CNS-03827,,Robert Marquez
REF-00992,CLI-0424,ORG-0009,ORG-0005,HIFIS_Intake,internal,mh_assessment,routine,completed,,2025-05-08 12:16:00,2025-05-10 11:24:00,2025-05-12 06:29:00,2025-05-13 05:55:00,2025-06-06 23:11:00,,CNS-02132,ENC-00611,Kim Beltran
REF-00993,CLI-0091,ORG-0004,ORG-0009,HIFIS_Referral,coordinated_access,food_security,routine,declined,out_of_catchment,2024-07-25 12:49:00,2024-07-27 04:47:00,2024-07-29 20:15:00,,,,CNS-04435,,Julie Anderson
REF-00994,CLI-0307,ORG-0009,ORG-0005,External_Portal,internal,detox_request,routine,submitted,,2024-09-25 15:57:00,,,,,,CNS-03447,,Tamara Mcdonald
REF-00995,CLI-0660,ORG-0005,ORG-0009,CA_Module,coordinated_access,crisis_support,urgent,accepted,,2025-09-03 22:25:00,2025-09-05 20:23:00,2025-09-08 14:33:00,2025-09-13 09:12:00,,,CNS-04422,,Michael Mckinney
